hubspot_id,state,office_level,office_type,candidate_office,election_date,viability_score,general_election_result,general_votes_received,total_general_votes_cast
38126850673,North Carolina,CITY,Mayor,Whiteville City Mayor,2025-11-04,1.3800000000,Lost General,null,null
39698079310,New Jersey,LOCAL,School Board,Holmdel Township School Board,2025-11-04,4.1200000000,Lost General,2843.0000000000,19511.0000000000
36254223443,Kansas,LOCAL,School Board,Garden City USD 457 School Board,2025-11-04,1.5300000000,Lost General,985.0000000000,7796.0000000000
39697304372,Ohio,CITY,City Council,Rittman City Council,2025-11-04,1.1300000000,Won General,null,null
23758181662,Michigan,LOCAL,School Board,East China School Board,2024-11-05,2.5100000000,Lost General,6331.0000000000,26656.0000000000
22432110926,Virginia,COUNTY,City Council,Fairfax City Council,2024-11-05,0.9000000000,Not on Ballot,null,52321.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
33169119655,Oregon,LOCAL,Other,Scio Rural Fire Protection District Board - Position 1,2025-05-20,4.9900000000,Lost General,null,null
23519308923,Minnesota,LOCAL,School Board,Blackduck School Board,2024-11-05,2.6800000000,Won General,926.0000000000,4699.0000000000
25335815476,Kentucky,CITY,City Council,Berea City Council,2024-11-05,4.1400000000,Won General,2596.0000000000,35268.0000000000
38118206994,New Jersey,LOCAL,School Board,Franklin Township School Board (Somerset County),2025-11-04,3.0100000000,Won General,null,null
40824253310,Washington,LOCAL,School Board,Sedro-Woolley District 101 School Board - District 4,2025-11-04,null,Won General,null,null
19251323780,Hawaii,FEDERAL,Congressional,U.S. Senate - Hawaii,2024-11-05,0.0700000000,Not on Ballot,null,432724.0000000000
23221792018,Minnesota,LOCAL,School Board,Northfield School Board,2024-11-05,2.2300000000,Lost General,2088.0000000000,44857.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
23002989621,California,CITY,City Council,Arroyo Grande City Council,2024-11-05,3.2400000000,Won General,1934.0000000000,5226.0000000000
37008478557,Massachusetts,CITY,City Council,Lawrence City Council - District A,2025-11-04,0.9100000000,Lost General,591.0000000000,1597.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
29313509234,Vermont,LOCAL,School Board,St.Johnsbury School District - School Board ,2025-03-04,1.7500000000,Won General,558.0000000000,1011.0000000000
29357668509,Wisconsin,CITY,City Council,Janesville City Council,2025-04-01,1.7300000000,Lost General,5541.0000000000,54235.0000000000
22781839800,Michigan,LOCAL,Utilities Commissioner,Oakland County: Holly Township Library Board,2024-11-05,1.8200000000,Lost General,null,null
36416527501,Michigan,CITY,City Council,St. Joseph City Commission,2025-11-04,2.1200000000,Lost General,1030.0000000000,6875.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
35665132618,New Jersey,TOWNSHIP,Town Council,Warren County: Pohatcong Township Council,2025-11-04,3.9600000000,Won General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
25115059110,Nebraska,Local,null,Reclamation District Board,2024-11-04,null,Won General,null,null
31208335738,Illinois,CITY,Town Council,Waterman Village Council,2025-04-01,2.8300000000,Lost General,165.0000000000,834.0000000000
31897745453,Texas,CITY,Town Council,Salado Village Council,2025-05-03,1.9800000000,Lost General,null,null
40184619535,New Jersey,LOCAL,School Board,Cinnaminson Township School Board,2025-11-04,4.1200000000,Lost General,3188.0000000000,20267.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
37719828499,Colorado,CITY,City Council,Sheridan City Council - Ward 2,2025-11-04,1.3300000000,Won General,null,null
22047012648,Minnesota,CITY,City Council,Rochester City Council - Ward 4,2024-11-05,1.5700000000,Won General,3297.0000000000,6404.0000000000
33087855182,Oregon,LOCAL,Other,Palestine Rural Fire Protection District Board - Position 2,2025-05-20,5.0000000000,Won General,null,null
23731047056,Michigan,CITY,City Council,Memphis City Council,2024-11-05,2.1200000000,Won General,275.0000000000,1342.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
38346064293,North Carolina,CITY,City Council,Newton City Council,2025-11-04,2.0600000000,Won General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
37870065742,Massachusetts,CITY,City Council,Malden City Council - At Large,2025-11-04,3.5800000000,Won General,null,null
28306814021,Oklahoma,LOCAL,School Board,Calumet School Board,2025-04-01,1.5800000000,Won General,108.0000000000,142.0000000000
42265053089,Iowa,CITY,City Council,Hamilton City Council,2025-11-04,2.6100000000,Won General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
32055231380,Texas,LOCAL,School Board,Liberty Hill Independent School Board - Place 7,2025-05-03,3.6000000000,Won General,906.0000000000,1392.0000000000
39213693584,Ohio,LOCAL,School Board,Warren Local School Board,2025-11-04,2.8800000000,Won General,null,null
28174896002,Illinois,LOCAL,School Board,Benjamin 25 School Board,2025-04-01,4.3200000000,Won General,635.0000000000,3248.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
37232536870,Montana,Local,City Council,Great Fall City Council District 4,2025-11-04,null,Won General,null,null
37914779764,Ohio,LOCAL,School Board,Crestview Local School Board (Richland County),2025-11-04,1.3300000000,Lost General,null,null
41347818336,Idaho,Local,Other,Fire Protection District Commissioner,2025-11-04,1.2500000000,Lost General,19.0000000000,61.0000000000
40059995760,New Jersey,LOCAL,School Board,Middlesex Borough School Board,2025-11-04,null,Won General,null,null
42315085928,North Carolina,CITY,Town Council,Smithfield Town Council - District 1,2025-11-04,2.2100000000,Lost General,null,null
23516258142,Minnesota,LOCAL,Town Council,Kittson County: Hazelton Township Supervisor - Seat B,2024-11-05,3.8700000000,Won General,52.0000000000,52.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
39313690231,Virginia,LOCAL,School Board,School Board - Special Election,2026-11-03,2.1700000000,Won General,6361.0000000000,10720.0000000000
31859008315,Texas,CITY,School Board,Hollywood Park Town Council - Place 1,2025-05-03,3.7100000000,Won General,148.0000000000,192.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
35277652390,Kansas,CITY,City Council,Lawrence City Commission,2025-11-04,0.5800000000,Won General,8211.0000000000,27507.0000000000
41270233227,New Mexico,Local,Judge,Anthony City Municipal Court Judge,2025-11-04,0.5200000000,Lost General,null,null
41388048136,Iowa,CITY,Mayor,Rowley City Mayor,2025-11-04,3.4400000000,Won General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
40188978451,Georgia,null,null,Mayor ,2025-11-04,null,Won General,null,null
35424553378,Washington,CITY,City Council,Snohomish City Council - Position 6,2025-11-04,0.9900000000,Won General,1309.0000000000,2380.0000000000
38593395061,Idaho,CITY,City Council,Eagle City Council,2025-11-04,0.9100000000,Lost General,1565.0000000000,14847.0000000000
33381847391,Oregon,LOCAL,School Board,"Sweet Home 55 School Board - Position 7, At Large",2025-05-20,3.5600000000,Won General,null,null
22426044789,Indiana,LOCAL,School Board,New Albany-Floyd County School Board - At Large,2024-11-05,0.9800000000,Won General,14647.0000000000,32560.0000000000
23079534647,Minnesota,CITY,City Council,Hayfield City Council,2024-11-05,3.6400000000,Won General,296.0000000000,1102.0000000000
29213116245,Illinois,LOCAL,School Board,Illini Central 189 School Board,2025-04-01,0.9500000000,Lost General,124.0000000000,2718.0000000000
39112009098,New York,CITY,Town Council,Horseheads Village Council,2025-11-04,3.4500000000,Won General,null,null
41224343615,Ohio,CITY,Town Council,Empire Village Council,2025-11-04,null,Won General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
21080730165,Michigan,COUNTY,Other,Oakland County Water Resources Board,2024-11-05,2.9900000000,Not on Ballot,null,714794.0000000000
35922536813,Kansas,CITY,City Council,Holcomb City Council,2025-11-04,1.3000000000,Lost General,34.0000000000,947.0000000000
32128854438,Washington,LOCAL,School Board,Raymond District 116 School Board - District 3,2025-11-04,2.6700000000,Won General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
38747722287,Texas,CITY,City Council,Harlingen City Commission - District 1,2025-11-04,0.9400000000,Lost General,null,null
31619255827,Wisconsin,LOCAL,School Board,Monroe School Board,2025-04-01,1.4500000000,Won General,2651.0000000000,13510.0000000000
41621335352,South Carolina,CITY,Town Council,Reidville Town Council - Ward 1,2025-11-04,2.2100000000,Won General,null,null
21855533571,Florida,CITY,City Council,Pensacola City Council - District 1,2024-11-05,1.3600000000,Won General,2723.0000000000,4249.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
